latitude,longitude
47.20826835,-121.99723317
47.33697701,-122.26316568
47.33697907,-122.26332633
47.33697714,-122.26348766
47.33696272,-122.2636445
47.33694821,-122.26382029
47.3369534,-122.26400305
47.33701367,-122.26412571
47.33716447,-122.26413325
47.33728346,-122.26410554
47.33740103,-122.26408865
47.33726160000001,-122.26351872
47.33728468,-122.26333574
47.33724625,-122.26309348
47.3373809,-122.26313871
47.20486703,-121.96483971
47.2045676,-121.96493525
47.20431739,-121.96493418
47.20397989,-121.96464163
47.20370599,-121.96478007
47.20348894,-121.96479209
47.20312498,-121.96474176
47.20315391,-121.96407224
47.20347783,-121.9639738
47.20373549,-121.96407281
47.20403106,-121.9640574
47.204288700000006,-121.96414614
47.20480081,-121.96428297
47.20465287,-121.96383202
47.19955056,-122.01853285
47.19956388,-122.01938154
47.19955943,-122.01980563
47.19955566,-122.02016448
47.30316627,-122.04946156
47.30251647,-122.04862389
47.30216091,-122.04877835
47.30165806,-122.04862489
47.3016649,-122.04764346
47.30198676,-122.04737826
47.30237199,-122.04743083
47.30272036,-122.04746072
47.30310877,-122.04756244
47.30393109,-122.04778898
47.30339284,-122.04850367
47.16862683,-121.74587618
47.25630453,-122.12310632
47.25614245,-122.12711678
47.2511026,-122.12332094
47.25612255,-122.12453653
47.25707363,-122.12691668
47.25570492,-122.12384246
47.24981073,-122.12433424
47.25572249,-122.12803159
47.250338,-122.01418269
47.24852823,-122.015549
47.24625314,-122.01388876
47.24548731,-122.00619963
47.24468229,-121.99724569
47.24310916,-121.99598488
47.24387102,-122.01110717
47.2433583,-121.99959191
47.24732754,-122.01566683
47.25284375,-122.01518629
47.25106924,-122.01123225
47.24743387,-122.0059923
47.24691748,-122.00712166
47.25063753,-122.01591489
47.25149192,-122.01559327
47.24404955,-122.01274072
47.25583618,-122.01199342
47.25516122,-122.0152389
47.24316035,-122.01040829999998
47.24444092,-122.01551258
47.25223138,-122.00465579
47.25283517,-122.00266285
47.25111796,-122.0052638
47.2507661,-122.00144369
47.24976659,-122.00422859
47.24902757,-122.00215559999998
47.24573743,-122.00323825
47.24433637,-122.00185412
47.24408444,-122.00318972
47.2451348,-122.00351028
47.24724792,-122.01512548
47.25062377,-122.00511090000002
47.24634956,-122.00301853
47.2559583,-122.01392951
47.24855228,-122.00403901
47.245398,-122.00907558
47.24890594,-122.00340314
47.25515886,-122.01410912
47.25594327,-122.01251324
47.25575058,-122.01334301
47.25054733,-122.00381638
47.25196388,-122.00260788
47.24886229,-122.00499269
47.25293739,-122.00376113
47.24552725,-122.00741869
47.25140592,-122.001548
47.25154156,-122.00413521
47.24508005,-122.0022893
47.24323492,-122.00085678
47.24581921,-122.0019104
47.24779583,-122.00223098
47.24774239,-122.00393219
47.25133607,-122.00238517
47.24363018,-122.00048649
47.24493953,-122.00489018
47.24652834,-122.00490977
47.24361629999999,-122.01373615
47.24790196,-122.00484653
47.24604634,-121.99814717
47.24598678,-121.99877667
47.24605991,-121.99971265
47.25109997,-122.01575923
47.24597396,-121.99595575
47.24549260000001,-121.99721776
47.24311473,-121.99545166
47.2472811,-122.01454261
47.24873157,-122.00120414
47.24967694,-122.00128255
47.24981144,-122.00253938
47.24900862,-122.00591121
47.24585159,-122.01282533
47.24575897,-122.01115543
47.24505673,-122.01118029
47.24531418,-122.01241534
47.24781204,-122.01553334
47.24434573,-122.00914873
47.24376531,-122.00897514
47.24317974,-122.00895608
47.24549319,-122.00489658
47.24382714,-122.00650729999998
47.24607479,-122.00426531
47.25588688,-122.01146864
47.25455623,-122.01124363
47.24326468,-121.99889914
47.24386648,-121.99881528
47.24426033,-122.00779478
47.25130673,-122.01428891
47.25102809,-122.01335329
47.25131289,-122.01295411
47.24788915,-122.001223
47.33881894,-122.25937364
47.34005186,-122.25068349
47.33946604,-122.251561
47.33878479,-122.25291576
47.33705818,-122.25289481
47.34272951,-122.26380391
47.34315602,-122.26730788
47.3391854,-122.2690316
47.33575393,-122.2547064
47.336039,-122.25680089
47.33703802,-122.2574529
47.33729209,-122.25668982
47.33573534,-122.25172362
47.33800918,-122.26063746
47.33886806,-122.26066769
47.34000233,-122.26262957
47.33752814,-122.26078277
47.34072984,-122.26311251
47.34069501,-122.26223991
47.33549531,-122.25353365
47.33176852,-122.25082412
47.34051446,-122.26449763
47.3372796,-122.26979404
47.33925763,-122.26053776
47.34242123,-122.25134137
47.34114405,-122.25021837
47.33779155,-122.25998444
47.33733594,-122.25994284
47.34062174,-122.26371934
47.33852734,-122.25994497
47.34273744,-122.26533374
47.33783809,-122.2690886
47.33969143,-122.2703606
47.33870096,-122.27047451
47.33831311,-122.25935658
47.3406987,-122.25078909
47.33649141,-122.25308141
47.34309077,-122.26533379
47.3371912,-122.26074236
47.3423657,-122.26540653
47.34014358,-122.25994541
47.33643141,-122.25620463
47.34298223,-122.26245487
47.33696666,-122.26894415
47.34014347,-122.26795816
47.33993809,-122.25986039
47.34296417,-122.2662179
47.33551204,-122.25022007
47.33759102,-122.25993248
47.33096638,-122.26468929
47.34087919,-122.26001074
47.34261028,-122.27038902
47.34265427,-122.26657618
47.33708243,-122.26119753
47.33902134,-122.27044761
47.34310045,-122.25018834
47.34009748,-122.26317948
47.33960513,-122.25990714
47.34210245,-122.26634784
47.33912336,-122.25943063
47.33142722,-122.25038828
47.34160247,-122.2646545
47.33829912,-122.26089537
47.33784961,-122.26985876
47.3416094,-122.26524635
47.33017015,-122.25245138
47.33744228,-122.27043315
47.33384658,-122.26135659
47.33802418,-122.25994267
47.33928496,-122.27036496
47.33407310000001,-122.25224269
47.33715471,-122.2502701
47.33708133,-122.25076162
47.3371733,-122.25139783
47.33704578,-122.2600277
47.33988026,-122.25151203
47.33087933,-122.26625965
47.3416583,-122.26644836
47.33707882,-122.26150433
47.3430963,-122.26673384
47.34062133,-122.2662702
47.33957308,-122.26791457
47.33638545,-122.25719281
47.33650057,-122.25826694
47.34249939,-122.26190474
47.33873409,-122.26918156
47.33979242,-122.2691739
47.34013075,-122.26896443
47.34325747,-122.26236975
47.33495384,-122.25466413
47.34002663,-122.27028578
47.33116622,-122.25141838
47.33515042,-122.26517068
47.34101232,-122.26518891
47.34082146,-122.2651778
47.34058044,-122.265049
47.33907728,-122.25989117
47.33879229,-122.2599633
47.33832492,-122.25988602
47.3424475,-122.2625879
47.33664497,-122.25719255
47.33805695,-122.25937029
47.33646972,-122.25772992
47.33660509,-122.25883682
47.34011339,-122.2696209
47.33934375,-122.25994765
47.33701358,-122.26085897
47.33737162,-122.2595535
47.33710771,-122.25934287
47.33706461,-122.2596588
47.33710606,-122.25707534
47.34060143,-122.26405015
47.3323362,-122.25030445
47.33178838,-122.25033348
47.33643564,-122.2588322
47.33622854,-122.25891456
47.33605316,-122.25885355
47.33630647,-122.25826888
47.33606553,-122.2582672
47.269306,-122.251936
47.26929000000001,-122.251656
47.269258,-122.251319
47.269436,-122.251215
47.269655,-122.251228
47.269869,-122.251523
47.269721,-122.251945
47.269902,-122.251954
47.268117,-122.231805
47.268124,-122.231523
47.268117,-122.231251
47.268028,-122.231067
47.268011,-122.23084
47.268012,-122.230629
47.267862,-122.231606
47.267698,-122.231601
47.267533,-122.231646
47.267516,-122.231406
47.267566,-122.231079
47.267605,-122.230888
47.267611,-122.230634
47.34878,-122.313559
47.348608,-122.313573
47.348424,-122.313598
47.348242,-122.313537
47.348059,-122.313543
47.347904,-122.31372
47.347948,-122.314086
47.347836,-122.314396
47.347723,-122.314195
47.347499,-122.314115
47.347296,-122.314219
47.347287,-122.314532
47.347247,-122.315103
47.347255,-122.31537
47.347372,-122.31559
47.34757000000001,-122.315627
47.347746,-122.31553999999998
47.347857,-122.315343
47.347804,-122.315084
47.347985,-122.314981
47.3482,-122.314913
47.34829000000001,-122.315151
47.348272,-122.315433
47.348253,-122.315676
47.348709,-122.315692
47.34868,-122.315433
47.348678,-122.315168
47.348673,-122.314923
47.348678,-122.314648
47.348791,-122.314229
47.348601,-122.314177
47.348417,-122.314256
47.348268,-122.314418
47.332097,-122.313598
47.332097,-122.31392
47.332096,-122.314245
47.332091,-122.314567
47.33209,-122.314887
47.33217,-122.315508
47.332105,-122.315219
47.33208,-122.315797
47.332035,-122.316247
47.332256,-122.316248
47.332461,-122.31625
47.332673,-122.316331
47.332907,-122.316333
47.333131,-122.316336
47.331633,-122.313619
47.331632,-122.313942
47.331664,-122.314253
47.331631,-122.314591
47.331674,-122.314885
47.33163,-122.31523
47.331586,-122.315555
47.331586,-122.315878
47.33163,-122.316264
47.331628,-122.31663
47.331687,-122.317049
47.331633,-122.317387
47.331632,-122.31771100000002
47.331205,-122.317652
47.331336,-122.317326
47.331157,-122.316853
47.331229,-122.316516
47.33123,-122.316196
47.331231,-122.315876
47.331231,-122.315554
47.33123300000001,-122.315231
47.331234,-122.314914
47.331198,-122.314557
47.3312,-122.314233
47.331211,-122.31394
47.331212,-122.313617
47.330767,-122.313607
47.330766,-122.313931
47.330776,-122.314234
47.330775,-122.314561
47.330774,-122.314917
47.330773,-122.315231
47.330794,-122.315523
47.330794,-122.315843
47.33075,-122.316182
47.33074600000001,-122.316506
47.330745,-122.316859
47.330707,-122.317246
47.330708,-122.317653
47.33305,-122.316963
47.332841,-122.316963
47.33263400000001,-122.31696200000002
47.332461,-122.316953
47.332256,-122.316953
47.332051,-122.316952
47.332026,-122.317586
47.332232,-122.317585
47.332438,-122.317584
47.332643,-122.317583
47.332849,-122.317583
47.333058,-122.317582
47.333137,-122.318373
47.332916,-122.318373
47.332691,-122.318372
47.332479,-122.318237
47.332263,-122.318237
47.332053,-122.318328
47.331639,-122.318322
47.331438,-122.318285
47.331217,-122.318286
47.331025,-122.318303
47.330827,-122.318304
47.330628,-122.318314
47.338226,-122.311729
47.320115,-122.187462
47.320275,-122.187365
47.320495,-122.187327
47.320605,-122.18761200000002
47.320599,-122.187901
47.320499,-122.188118
47.320281,-122.188088
47.320109,-122.188066
47.320149,-122.188598
47.320276,-122.188505
47.320447,-122.188487
47.32066500000001,-122.18859
47.32060300000001,-122.188845
47.320527,-122.1891
47.320312,-122.189203
47.320124,-122.189175
47.339554,-122.281632
47.339556,-122.281892
47.339556,-122.282134
47.339556,-122.282376
47.339556,-122.282598
47.339546,-122.283417
47.339604,-122.283642
47.339677,-122.283813
47.339824,-122.283905
47.340074,-122.28391299999998
47.340211,-122.283748
47.340211,-122.283424
47.340134,-122.28319
47.339908,-122.283177
47.339912,-122.28284
47.340141,-122.282847
47.340217,-122.282616
47.340218,-122.282306
47.340127,-122.28208899999998
47.339904,-122.282072
47.339913,-122.281701
47.340096,-122.281694
47.340247,-122.28171299999998
47.350401,-122.278418
47.35013,-122.278417
47.349867,-122.2784
47.349626,-122.278275
47.349419,-122.278258
47.349192,-122.278358
47.349007,-122.278323
47.349225,-122.277749
47.349447,-122.277706
47.349531,-122.277434
47.349517,-122.277111
47.349767,-122.276927
47.349981,-122.277105
47.350013,-122.27739
47.350439,-122.277466
47.350404,-122.277796
47.350142,-122.2778
47.349899,-122.277748
47.34865,-122.276352
47.34861400000001,-122.276837
47.349142,-122.276893
47.349009,-122.277151
47.348836,-122.277391
47.34872,-122.277704
47.348737,-122.278331
47.348375,-122.278367
47.348169,-122.278281
47.347968,-122.278374
47.34776,-122.278377
47.347534,-122.278307
47.347341,-122.278306
47.347129,-122.278301
47.347139,-122.277798
47.347348,-122.27774
47.347471,-122.277451
47.347383,-122.277128
47.347111,-122.27685
47.347149,-122.27628
47.347467,-122.276324
47.347682,-122.276518
47.347929,-122.277089
47.347913,-122.277749
47.34403,-122.30496
47.344036,-122.30466
47.344035,-122.304376
47.344062,-122.304069
47.344062,-122.303785
47.344062,-122.303501
47.344006,-122.303219
47.344071,-122.302829
47.344279,-122.302805
47.344501,-122.302869
47.344496,-122.303267
47.344399,-122.303538
47.344404,-122.303819
47.344404,-122.304101
47.344405,-122.304381
47.344406,-122.304662
47.344378000000006,-122.304942
47.344358,-122.305252
47.344216,-122.305525
47.3448,-122.302721
47.344781,-122.302983
47.345181,-122.302922
47.345379,-122.302913
47.345575,-122.302914
47.345775,-122.302914
47.346002,-122.302876
47.268465,-122.236446
47.268478,-122.236709
47.268672,-122.23641299999998
47.268796,-122.236399
47.268922,-122.236392
47.269099,-122.2364
47.269218,-122.236386
47.269344,-122.236379
47.26948,-122.236375
47.269686,-122.236437
47.269847,-122.235707
47.26955,-122.235687
47.269542,-122.235918
47.26932100000001,-122.235902
47.269154,-122.235907
47.269026,-122.235907
47.268878,-122.235938
47.268725,-122.235932
47.268514,-122.235984
47.268494,-122.235737
47.269844,-122.235945
47.342546,-122.297268
47.342342,-122.297222
47.34215800000001,-122.297138
47.34194,-122.29701
47.341679,-122.29702
47.341416,-122.297024
47.341225,-122.296966
47.340711,-122.296973
47.340857,-122.296648
47.341098,-122.296523
47.34137,-122.296524
47.341635,-122.296519
47.34189600000001,-122.296517
47.342137,-122.29653799999998
47.342348,-122.296602
47.342531,-122.296661
47.342773,-122.296785
47.342733,-122.296507
47.343164,-122.296411
47.343105,-122.296768
47.308471,-122.230183
47.337622,-122.231258
47.295129,-122.251987
47.294283,-122.253117
47.294282,-122.252235
47.294101,-122.251357
47.29434000000001,-122.251391
47.294516,-122.250522
47.294821,-122.246188
47.294387,-122.243223
47.294124,-122.241534
47.294824,-122.240499
47.295147,-122.241044
47.294059,-122.24688700000002
47.296237,-122.25173
47.296227,-122.251155
47.296287,-122.249422
47.296244,-122.248532
47.296123,-122.247321
47.29612,-122.246502
47.29610200000001,-122.245771
47.296244,-122.244734
47.296176,-122.243472
47.296191,-122.243016
47.296148,-122.241959
47.296246,-122.240361
47.296645,-122.240573
47.297728,-122.24103
47.296201,-122.250534
47.292644,-122.249264
47.289729,-122.249169
47.293117,-122.247251
47.293108,-122.24409
47.292297,-122.245974
47.293366,-122.242302
47.291943,-122.242821
47.291022,-122.24598600000002
47.289597,-122.246852
47.324386,-122.269453
47.324634,-122.269452
47.324922,-122.269539
47.325313,-122.2686
47.325115,-122.268782
47.32487,-122.268782
47.324573,-122.268687
47.324379,-122.268784
47.324378,-122.268004
47.324657,-122.267957
47.324874,-122.268052
47.325122,-122.268052
47.325357,-122.267867
47.325549,-122.267915
47.325873,-122.267117
47.325613,-122.267101
47.325369,-122.267102
47.325083,-122.267108
47.324855,-122.267207
47.32461,-122.267207
47.324399,-122.267075
47.324681,-122.270243
47.324025,-122.270347
47.323917,-122.269727
47.32392,-122.269242
47.323923,-122.268854
47.32399,-122.268563
47.323971,-122.268096
47.324004,-122.267769
47.323936,-122.267461
47.323817,-122.267142
47.323334,-122.267052
47.323204,-122.267752
47.323038,-122.268311
47.322634,-122.26857
47.322763,-122.269631
47.322491,-122.270258
47.322521,-122.270606
47.321944,-122.270622
47.321667,-122.270059
47.322076,-122.269686
47.321811,-122.26919
47.322021,-122.268634
47.322075,-122.26816
47.322191,-122.267728
47.322389,-122.26721299999998
47.321902,-122.267103
47.321741,-122.26743799999998
47.321627,-122.267759
47.321483,-122.268009
47.321305,-122.268255
47.321233,-122.26866
47.321083,-122.268989
47.321008,-122.269314
47.321006,-122.269774
47.320929,-122.270178
47.320602,-122.270356
47.320376,-122.270492
47.320112,-122.27045
47.319872,-122.270446
47.319623,-122.270297
47.319354,-122.270292
47.319118,-122.270328
47.318852,-122.270396
47.318891,-122.269492
47.319085,-122.269652
47.319377,-122.269656
47.31962,-122.269656
47.319932,-122.269692
47.320111,-122.26963
47.320453,-122.269457
47.320586,-122.268908
47.320361,-122.26868600000002
47.319922,-122.268661
47.319625,-122.26875
47.319388,-122.268831
47.319139,-122.26883
47.318906,-122.268972
47.318959,-122.268001
47.319159,-122.268038
47.319405,-122.268036
47.319681,-122.268019
47.319933,-122.268039
47.320169,-122.268038
47.320397,-122.268093
47.320672,-122.267896
47.320945,-122.267883
47.321188,-122.26721
47.32092700000001,-122.267052
47.320632,-122.267254
47.320386,-122.267257
47.320174,-122.267081
47.319927,-122.267083
47.319649,-122.26726200000002
47.319405,-122.267263
47.319155,-122.267177
47.31890900000001,-122.26714
47.318919,-122.266
47.319205,-122.266231
47.319478,-122.266321
47.319675,-122.26644
47.319925,-122.266369
47.320157,-122.266171
47.320402,-122.266172
47.320689,-122.266356
47.320937,-122.266244
47.321175,-122.26609
47.321422,-122.266071
47.32168,-122.266103
47.321893,-122.266156
47.322129,-122.265958
47.322386,-122.266214
47.322604,-122.266145
47.32289,-122.266181
47.323086,-122.266139
47.323407,-122.266134
47.323659,-122.265868
47.323938,-122.265891
47.324421,-122.266299
47.324585,-122.266134
47.324837,-122.26613600000002
47.325093,-122.266132
47.325344,-122.266134
47.325616,-122.266439
47.326224,-122.266146
47.326072,-122.270173
47.326334,-122.270181
47.326599,-122.27027
47.326815,-122.270214
47.327316,-122.270294
47.328072,-122.270415
47.328285,-122.270232
47.328542,-122.270224
47.328794,-122.270254
47.329047,-122.270118
47.329272,-122.27038
47.329337,-122.269551
47.329101,-122.269194
47.329054,-122.268565
47.329144,-122.268233
47.329097,-122.267897
47.329125,-122.267549
47.329091,-122.267209
47.329107,-122.266172
47.329076,-122.265805
47.329138,-122.265232
47.329095,-122.264916
47.329262,-122.26456
47.329121,-122.264241
47.329269,-122.263832
47.329276,-122.263459
47.329283,-122.263024
47.329354,-122.262343
47.328869,-122.26246100000002
47.329066,-122.261632
47.329012,-122.262126
47.329313,-122.261204
47.327664,-122.26135
47.327377,-122.260997
47.327053,-122.261057
47.326384,-122.260598
47.326866,-122.261334
47.326597,-122.260828
47.326542,-122.261593
47.326297,-122.261207
47.326093,-122.260848
47.326169,-122.261801
47.326351,-122.262252
47.326319,-122.26256200000002
47.326251,-122.262987
47.32624600000001,-122.263347
47.32624600000001,-122.263709
47.326203,-122.26428500000002
47.326228,-122.264995
47.326722,-122.264603
47.32861,-122.265289
47.328697,-122.264891
47.328701,-122.264511
47.328756,-122.264192
47.328724,-122.263781
47.328722,-122.263475
47.328255,-122.263742
47.32848,-122.26322
47.327651,-122.262254
47.327384,-122.262275
47.326909,-122.26215
47.32688,-122.262581
