latitude,longitude
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9856015330255,-122.738596059865
46.9854869541348,-122.775230799195
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.977976,-122.851739
46.977976,-122.851739
46.9854869541348,-122.775230799195
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.9742197212085,-122.807794970357
46.9738394918471,-122.80681114484501
46.974527828035406,-122.80810417697201
46.97805782654329,-122.81173978439199
46.97628362935679,-122.810263045847
46.97834,-122.81219499999999
46.979491881909894,-122.81633306030199
46.980468,-122.817803
46.97958920000001,-122.8163416
46.975754607397604,-122.810244831114
46.9758736234001,-122.81031969132299
46.9761866839274,-122.810478504536
46.9759958408107,-122.810389104582
46.97058351063421,-122.799842974333
46.9702847883253,-122.799847559779
46.970997071739,-122.800626499823
47.1243314783044,-122.82528013918501
46.9851388318925,-122.77257710428499
46.9845995903393,-122.761672192444
46.9845951028627,-122.761745658848
46.942289572925,-122.80703889277099
46.984507764321,-122.763756751045
46.984508,-122.76371599999999
46.9843379022465,-122.76476946568998
46.98473171428571,-122.768836285714
46.967038,-122.844954
46.9450461412549,-122.80700295337401
46.938309633695496,-122.821548938559
46.938288963331395,-122.819811368155
46.9382893338435,-122.81966843283001
46.938295780753606,-122.817181358174
46.9382806788404,-122.814122584977
46.938290051931496,-122.81560908780199
46.9491117243286,-122.796147140424
46.9426913206244,-122.805765465098
46.9450261315315,-122.80725055003201
46.94004100963139,-122.80768914837
46.943534,-122.801455
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9856097848028,-122.748249547759
46.9856039956073,-122.747642652756
46.985616603428106,-122.748477036443
46.985766720432395,-122.750561381856
46.985786,-122.750753
46.985676399999996,-122.74955459999998
46.985707,-122.749953
46.986338605647404,-122.754361891006
46.98633856238689,-122.754394898791
46.9856034978036,-122.747263326378
46.9977007306561,-122.802100079531
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.995466,-122.85517
47.0954419857271,-122.803941966096
47.128901,-122.82851699999999
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.967038,-122.844954
46.970646,-122.8438
46.964193,-122.81814299999999
46.964193,-122.81814299999999
46.965636884676705,-122.795497320154
46.9641479725739,-122.793943218642
46.964193,-122.81814299999999
46.9579908,-122.82310490000002
46.964193,-122.81814299999999
46.95688360036571,-122.784751863397
46.957425101647104,-122.78508860628901
46.9592186231004,-122.78756251101002
46.959314497467204,-122.787678348014
46.952965999999996,-122.781048
46.9586626500152,-122.786892910975
46.9585853000305,-122.78679982195
47.05541922513311,-122.814659688323
46.9349470317081,-122.615760712445
47.078518,-122.81876100000001
47.1163000926245,-122.827370307494
47.059513,-122.822985
47.041453999999995,-122.80459499999999
47.0435345,-122.8710275
47.065654548312104,-122.871563511887
47.068909999999995,-122.88735635756201
47.078518,-122.81876100000001
47.0903619987953,-122.815704111061
47.013713700000004,-122.88588929999999
47.09498422448979,-122.82187677551
47.0691193861265,-122.76457934781601
46.9848305,-122.82097309999999
47.048102,-122.83117479999999
47.060674,-122.808007
47.100711,-122.79331599999999
46.9997235306122,-122.798922857143
46.97850148143171,-122.811999604664
46.979051412572495,-122.811154484679
46.978828290385295,-122.807605326968
46.979060925696295,-122.80785950812599
46.979309610266,-122.808468842899
46.979902701903704,-122.810039748422
46.9799712653061,-122.81045344898001
46.9789219049971,-122.811710245377
46.9794607888507,-122.81572878167
46.9725636409445,-122.803221737183
46.9723618456671,-122.80273542309799
46.984926214051896,-122.732810510397
46.9854368499897,-122.738764467316
46.985202,-122.7366
46.985288,-122.73707639999999
47.07068533151871,-122.819529589128
47.102435,-122.785151
47.048102,-122.83117479999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.995382,-122.81926299999999
46.985600509954395,-122.738529151019
47.1093051685734,-122.83075817972201
47.1093029643017,-122.830670835455
47.1093013110979,-122.830605327255
46.985519000000004,-122.740578
46.995729836734704,-122.80470546938801
46.977976,-122.851739
46.977976,-122.851739
46.977976,-122.851739
47.003599628458296,-122.887069885826
47.053740999999995,-122.83367
47.0480534065005,-122.830567252484
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.078441338040506,-122.74131085737301
47.0771511,-122.82551770000002
47.078099836956504,-122.742007173913
47.0781001195652,-122.74198473913
47.078104076087,-122.741670652174
47.078104358695605,-122.74164821739099
47.07810464130429,-122.741625782609
47.077941177083304,-122.74157825
47.07794090625,-122.74159975
47.0771511,-122.82551770000002
47.091165000000004,-122.792524
47.087492,-122.812568
47.077799600000006,-122.75211540000001
47.087492,-122.812568
47.087492,-122.812568
47.087492,-122.812568
47.079254799999994,-122.8933327
47.079254799999994,-122.8933327
47.079254799999994,-122.8933327
47.079254799999994,-122.8933327
47.086758383281605,-122.80619101123001
47.086758221609706,-122.80661661235399
47.0738396806588,-122.821038313457
47.0738608696268,-122.820934382794
47.074119973772895,-122.82066103362601
47.072496564184796,-122.82232820392099
47.0731021819194,-122.821530272579
47.073495081042005,-122.820884945193
47.073155553860104,-122.82145226743499
47.073187577024605,-122.821405464349
47.074123346018105,-122.82068885464899
47.073844984331295,-122.821021420278
47.0699553837895,-122.821980603509
47.070687388333,-122.819155024216
47.0702909011382,-122.819830322458
47.0721292086673,-122.822739779165
47.071855619298894,-122.816897777045
47.071837386402706,-122.816955252305
47.0719819894193,-122.81708216711901
47.0753727134908,-122.81065431788099
47.075415605752106,-122.8106014577
47.0751647334247,-122.810498322439
47.0816206950469,-122.82660157493099
47.0815399495522,-122.826350331164
47.081611621247994,-122.826353413817
47.082371553718396,-122.826341466821
47.08284271962171,-122.826566286673
47.0829708190304,-122.826238272388
47.0825006097653,-122.826337146953
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.06885409172689,-122.82692188373301
47.077409188051995,-122.844194052239
47.0690129590599,-122.82701793437401
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.072426,-122.82241699999999
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0771511,-122.82551770000002
47.0699671181522,-122.822601601684
47.06921449230829,-122.82657126341101
47.069549100636394,-122.82530815046002
47.069715,-122.824827
47.0698753593472,-122.82427939217699
47.069935,-122.823872
47.048102,-122.83117479999999
47.048102,-122.83117479999999
47.048102,-122.83117479999999
47.027375,-122.81591599999999
47.027375,-122.81591599999999
47.029058899999995,-122.8656135
46.9964552502921,-122.79881519761801
47.0155765,-122.86282179999999
47.0080980546566,-122.80845207162201
47.006073,-122.80798300000001
46.999721,-122.79844399999999
47.12493,-122.81773899999999
46.9960546,-122.81032649999999
47.059363971812,-122.82764304472799
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
46.9960546,-122.81032649999999
47.1605550313971,-122.81762668905701
47.1580139076923,-122.81753352307699
47.1579408,-122.8175308
47.1577573061224,-122.817282816327
47.1567847878788,-122.817246939394
47.12493,-122.81773899999999
47.048102,-122.83117479999999
47.12961875714829,-122.827616763833
46.929821999999994,-122.584149
47.0660185112883,-122.82737230199601
47.06753748172439,-122.82762590651001
47.0685520932064,-122.831512768565
47.06856028814429,-122.83165760788401
47.0661242189116,-122.82761440523399
47.0630842,-122.82900520000001
47.064734183673494,-122.83285955102
47.0647340204082,-122.83273706122401
47.0645705151515,-122.83310924242399
47.063050075346005,-122.828232755261
47.0638782,-122.8276
47.0630842,-122.82900520000001
47.061453,-122.82736000000001
47.0630363065095,-122.828093566446
47.0598062075188,-122.827605137499
47.053740999999995,-122.83367
47.05427084848479,-122.82321781818199
47.060934806465596,-122.81168604996599
47.0621763135346,-122.810513237934
47.0621263964081,-122.81055579885201
47.0622758772639,-122.809250744804
47.060888001719206,-122.811429065517
47.0622279509056,-122.809189697922
47.0703011264228,-122.819810403073
47.060207578595296,-122.81759607357901
47.0602259331104,-122.81759597993299
47.0597854247492,-122.81759822742501
47.05963028571429,-122.822025428571
47.058881224489795,-122.817843612245
47.0956056591969,-122.804145976523
47.05652,-122.827881
47.0599004483765,-122.811663836058
47.059729,-122.811548
47.059808000000004,-122.81075
47.05981,-122.81038799999999
47.0661903,-122.79285300000001
47.048102,-122.83117479999999
47.048102,-122.83117479999999
46.952530273715894,-122.811857404265
47.048102,-122.83117479999999
47.05867975,-122.7553620625
47.048102,-122.83117479999999
47.0858908,-122.7417514
47.08466146875,-122.75568775
47.0539425724638,-122.82359126087
47.0539425724638,-122.82359126087
47.048585390201,-122.82482125573999
47.0504473469388,-122.823271795918
47.04798815,-122.82821705
47.0977075436242,-122.769884604027
47.10302390068829,-122.795582695583
46.996546,-122.79858
47.148962,-122.81777199999999
47.1490790481395,-122.817764925662
47.149418240234496,-122.81767985613999
47.150783000000004,-122.8651
47.1467299552239,-122.817555089552
47.1479778793451,-122.817791278502
47.1451612424242,-122.817803393939
47.145551969696996,-122.817801575758
47.14374656,-122.81780884
47.142310454545495,-122.81757330303002
47.1423740909091,-122.81757306060601
47.1424218181818,-122.817572878788
47.12493,-122.81773899999999
47.1371224848485,-122.817831393939
47.1308667777778,-122.81784411111099
47.130477691511494,-122.818831354244
47.1303028935258,-122.820326050015
47.1302992152133,-122.821485086301
47.12797571428571,-122.81785067346901
47.12797571428571,-122.81785067346901
47.127817,-122.81761000000002
47.129097511627904,-122.817607348837
47.128783,-122.817608
47.1272858225806,-122.81761179032301
47.127488806451595,-122.817611225806
47.1368259582621,-122.825905612258
47.135612,-122.826375
47.1340102138224,-122.825938927822
47.128911795771295,-122.828502965497
47.128922591542505,-122.82848893099501
47.129184404436906,-122.82852968242901
47.1298037394351,-122.82762810150801
47.1243289275478,-122.824767437116
47.1245840047741,-122.823601281196
47.124338434913206,-122.826678417555
47.1250434422594,-122.82230213045
47.1245444618552,-122.823638705744
47.124341193450206,-122.826864822546
47.124937,-122.819194
47.121486419353,-122.828780398333
47.1201018906211,-122.828306664553
47.0991828618981,-122.793108009737
47.1165993673469,-122.823234612245
47.1169661020408,-122.823235836735
47.1171494693878,-122.82323644898001
47.11946268235379,-122.828005948914
47.11582749271629,-122.82677799158199
47.1155370339509,-122.826844331134
47.1219133431181,-122.8073969507
47.121779322875206,-122.80739758950001
47.119578002594004,-122.808396966715
47.1195719100599,-122.80883101361201
47.121343757086,-122.80739966559999
47.11231,-122.847252
47.119507,-122.817753
47.119507,-122.817753
47.119507,-122.817753
47.119507,-122.817753
47.119507,-122.817753
47.119507,-122.817753
47.119507,-122.817753
47.1186266640832,-122.763733551544
47.119507,-122.817753
47.119507,-122.817753
47.119507,-122.817753
47.119507,-122.817753
47.119507,-122.817753
47.11231,-122.847252
47.11231,-122.847252
47.11231,-122.847252
47.11231,-122.847252
47.1184715978296,-122.763875726255
47.118412158697794,-122.763935835753
47.103072,-122.782726
47.103072,-122.782726
47.103072,-122.782726
47.078600049204596,-122.747447261931
47.109931,-122.784576
47.1031943972898,-122.79539662309799
47.1031933028382,-122.795149610141
47.1030229672239,-122.79510046785299
47.103023433956096,-122.795341581718
47.1059524475632,-122.812200879749
47.1030242507375,-122.795763530982
47.097589975560105,-122.81029035030501
47.10119498389971,-122.79906462566099
47.1032050681925,-122.797804999436
47.1032058890311,-122.797990259155
47.10320698348271,-122.798237272112
47.1031996036816,-122.798298552602
47.1031424033806,-122.798601048549
47.099498,-122.801594
47.099570550112105,-122.79933010616399
47.099438122833206,-122.798782390516
47.0996026389394,-122.79862800803998
47.099845,-122.79932600000001
47.1003656094473,-122.799298651664
47.099663,-122.80159499999999
47.1076115739215,-122.81033327042101
47.110957,-122.808507
47.106224290586795,-122.81207818966298
47.110957,-122.808507
47.1116331818182,-122.817620090909
47.111641999999996,-122.81761999999999
47.110649666666696,-122.81762833333299
47.109052,-122.81764199999999
47.109376923076894,-122.817638384615
47.109324974359,-122.817638794872
47.1119983138686,-122.81786121897801
47.1112959851852,-122.81786423703699
47.111280977777795,-122.817864355556
47.1106356592593,-122.81786945185199
47.1107407111111,-122.81786862222201
47.1105156,-122.81787040000002
47.1107557185185,-122.81786850370399
47.1070143017756,-122.817664319844
47.108474142857105,-122.817647285714
47.1073186036949,-122.81766071403601
47.10736932068149,-122.81766011306802
47.1072932452017,-122.81766101452
47.1053941838891,-122.81364205258001
47.1059999620445,-122.81767633920401
47.1068114338294,-122.81766672371599
47.108503000000006,-122.817647
47.104615370324105,-122.81552259119101
47.10584781108479,-122.81767814210801
47.1045630803139,-122.815235366248
47.104494581748895,-122.815344303725
47.105122207947,-122.814259624946
47.1035678568043,-122.81773218316401
47.1046306034075,-122.81769256534099
47.1036640968245,-122.816763867829
47.1024493170732,-122.818175073171
47.1024493170732,-122.818175073171
47.10132,-122.81904273469401
47.09939418332271,-122.820199112391
47.0996435806115,-122.819746292712
47.100625,-122.819162
47.100798,-122.81932522449
47.1035192630029,-122.816621208596
47.0975988228106,-122.81029153971501
47.097795245614,-122.810318491228
47.097801771929795,-122.81031954386002
47.09796452518889,-122.806021089003
47.0984476763224,-122.80608162302
47.097898,-122.805771
47.0994961571428,-122.802365050012
47.0996616396818,-122.803011011735
47.0994737213097,-122.80565856798799
47.0992200157058,-122.80597200013901
47.09876996297271,-122.806119
47.058051135877,-122.825589228151
47.126788689189205,-122.817854175676
47.095631983352796,-122.822281744666
47.0966206586554,-122.82218013409599
47.0953957539775,-122.822264592698
47.0948722537831,-122.82222633783
47.096522549252995,-122.822221493942
47.047721700000004,-122.86469070000001
47.047721700000004,-122.86469070000001
47.047721700000004,-122.86469070000001
47.047721700000004,-122.86469070000001
47.047721700000004,-122.86469070000001
47.047721700000004,-122.86469070000001
47.047721700000004,-122.86469070000001
47.047721700000004,-122.86469070000001
47.047721700000004,-122.86469070000001
47.0890422371261,-122.80757739573099
47.09131932741221,-122.806024692931
47.09118298809361,-122.805868748131
47.0912045586718,-122.805812587283
47.0913615170425,-122.80591750620701
47.095379013775904,-122.80558904638399
47.0954132479667,-122.805130834907
47.095610149442905,-122.80390034343901
47.0955473451082,-122.80556343869499
47.0966409542736,-122.80594595256399
47.097101164969395,-122.810224635438
47.097184816326504,-122.810477897959
47.095018979764205,-122.814664354331
47.0945802110336,-122.81494589448299
47.09050053109771,-122.815890106201
47.09058322282579,-122.815575350113
47.0916406956769,-122.81517472866699
47.0919242106844,-122.815102553961
47.0952397727413,-122.814123062052
47.0961983393508,-122.812888109895
47.096803288317396,-122.808846374146
47.0964388417389,-122.807186343658
47.09644830832029,-122.807222057681
47.095700797348606,-122.806112704141
47.09343199758921,-122.810175179585
47.093472669036295,-122.809957238144
47.0935056666254,-122.809780417729
47.092005569741794,-122.809526645387
47.091936396802204,-122.809136227799
47.092230549355705,-122.80825341960501
47.0922608960052,-122.80799463529301
47.0920988468707,-122.807947307518
47.086939,-122.81079621037901
47.0876991263086,-122.8128136073
47.0880802006589,-122.81421782437
47.0965505805109,-122.82220967684299
47.0948722537831,-122.82222633783
47.0921537498131,-122.821890843966
47.0899895767894,-122.81994218729601
47.087492,-122.812568
47.087492,-122.812568
47.0879317613678,-122.81434891857599
47.086923999999996,-122.804031427759
47.086939,-122.81072158420601
47.0867584012451,-122.806143722217
47.097102,-122.78083799999999
47.087492,-122.812568
47.091165000000004,-122.792524
47.087492,-122.812568
47.087492,-122.812568
47.087492,-122.812568
47.087492,-122.812568
47.0844570037067,-122.795624777057
47.087492,-122.812568
47.087492,-122.812568
47.087492,-122.812568
47.087492,-122.812568
47.087492,-122.812568
47.087492,-122.812568
47.087492,-122.812568
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.086803,-122.782717795918
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.090345,-122.78481200000002
47.087492,-122.812568
47.0588495510204,-122.81784377551
47.087492,-122.812568
47.087492,-122.812568
47.087492,-122.812568
47.081570476857,-122.780837412842
47.085402714285706,-122.780853714286
46.9525290568736,-122.81193607312099
47.095649828969705,-122.771189664664
47.127591827020204,-122.89180192308599
47.09707679760199,-122.76994233177099
46.990686,-122.81166
47.026736299999996,-122.8995493
46.9428506945979,-122.594845777606
46.98738328236939,-122.82659189667801
46.94138770000001,-122.6063902
46.940075,-122.59771599999999
46.9960070588235,-122.81845335294099
46.9923886480336,-122.708224903838
46.988558891158505,-122.71445254049401
46.98930279855411,-122.713053198055
46.989579107015295,-122.71253344229099
46.989621616009295,-122.71245347986601
46.99047179589001,-122.710854231364
46.987481278877894,-122.71644352790199
46.98826132820021,-122.71501227747
46.9887595,-122.8152659
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9914188,-122.826213
46.9849720972052,-122.732028615424
46.9851860864248,-122.728863548786
46.9850102161355,-122.72900629586799
46.955857,-122.632182
46.9693145910719,-122.639349366895
46.9694171312424,-122.639518863956
46.969798130457704,-122.640213468024
46.97065473392139,-122.642222743123
46.955857,-122.632182
46.9599045843336,-122.618593596373
46.9599055642325,-122.620157515112
46.96409663632011,-122.632639263694
46.96510826690211,-122.63031127226101
46.9627767840927,-122.63272064365101
46.9558155,-122.6221783
46.958704775510206,-122.62742487755101
46.959344393939396,-122.627664424242
46.959515424242404,-122.62766430303002
46.955857,-122.632182
46.955857,-122.632182
46.9578933469388,-122.627665755102
46.955299511627906,-122.627679046512
46.9531713758389,-122.622304496644
46.95126469318561,-122.62206796112
46.9538180201342,-122.62230291946301
46.956504392857106,-122.622055142857
46.9555614839668,-122.61702542767401
46.954954,-122.617028
46.963965606493794,-122.63268304380199
46.969991,-122.640999
46.952692,-122.647092448276
46.952702367346895,-122.633445693878
46.952614000000004,-122.641062
46.952614000000004,-122.641062
46.952532871813794,-122.640153927756
46.952537,-122.633035
46.9525296867608,-122.642991896404
46.952529530141106,-122.642936844605
46.952539,-122.63451299999998
46.9525390520242,-122.634553006612
46.9525298433804,-122.643046948202
46.9525391040484,-122.634593013225
46.95253946821779,-122.634873059511
46.9525408766498,-122.636113264424
46.9451179331741,-122.63337788545401
46.952528,-122.64642346153799
46.952532488874795,-122.64515804130501
46.9525303165928,-122.645816966849
46.952530124920905,-122.64587510733801
46.9525313157895,-122.64364931578899
46.9525311754386,-122.643566508772
46.952528,-122.646483769231
46.952524570291395,-122.65090593935
46.9502623021012,-122.61202188415899
46.99827442908529,-122.80488180222
47.088697280123206,-122.747024130795
46.986838,-122.820447182957
46.9525370333333,-122.633072266667
46.9451234249612,-122.631842233643
46.94138770000001,-122.6063902
46.9451231792137,-122.631625355077
46.945123112277095,-122.63161812593201
46.945122300966204,-122.631589223188
46.9453155,-122.6155975
46.9453155,-122.6155975
47.0995564602155,-122.791861297108
46.9425437959184,-122.616862306122
46.9444445,-122.61204550000001
46.9339805637584,-122.59566393288601
46.9454165,-122.623212875
46.941608919597996,-122.620286819095
46.93589176923079,-122.615466384615
46.9358923846154,-122.61525069230801
46.9358952941176,-122.614299352941
46.935437,-122.61883799999998
46.935437,-122.61883799999998
46.935437,-122.61883799999998
46.930520875,-122.611753875
46.9298640920883,-122.611513761151
46.9298797499641,-122.61151349576299
46.94138770000001,-122.6063902
46.9263646086956,-122.63258360869601
46.94138770000001,-122.6063902
46.96088137209121,-122.591844790671
47.026736299999996,-122.8995493
47.009857000000004,-122.859577
47.009857000000004,-122.859577
46.985519000000004,-122.740578
46.985519000000004,-122.740578
46.985519000000004,-122.740578
46.99642725842939,-122.704061167465
46.99809000755361,-122.702692585221
47.097466,-122.889526
47.097466,-122.889526
47.097466,-122.889526
47.097466,-122.889526
46.94138770000001,-122.6063902
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.935437,-122.61883799999998
46.903809,-122.603493
46.9017278489864,-122.605188917538
46.901607,-122.60525200000001
46.901752018783704,-122.60517630104499
46.905375,-122.60264699999999
46.902980239172706,-122.60436856612301
46.89627489994329,-122.607439115287
46.897803875662206,-122.606882008806
46.8955587138573,-122.60759085030001
46.9004899407583,-122.60558545465
46.8957742368497,-122.607298877253
46.8958350961171,-122.60728640432899
46.8900079463447,-122.60847790978201
46.89296659899961,-122.60843579208
46.8837320223432,-122.603700118896
46.8843505860686,-122.603443943038
46.88032131620171,-122.603558129222
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.9666101293315,-122.595277600477
46.875846622632295,-122.60378
46.8749030408163,-122.603523091837
46.94138770000001,-122.6063902
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.9378298667201,-122.589975632265
46.94138770000001,-122.6063902
46.935437,-122.61883799999998
46.96367402245111,-122.598376511675
46.963684399462096,-122.59662975930901
46.933977,-122.60068799999999
46.966349877551,-122.59686538775499
46.9582228265306,-122.606291693878
46.95760420887421,-122.602828012704
46.960580035172995,-122.60276696788999
46.959239100383996,-122.601540662957
46.9592268992581,-122.60145638071
46.95822328571429,-122.606291857143
46.9582214489796,-122.606291204082
46.9501361551584,-122.58906863023898
46.9590623420566,-122.590219990361
46.9567220397223,-122.59508857190399
46.956063795918396,-122.594305734694
46.956205959183706,-122.594474346939
46.9539599411944,-122.591772389397
46.9466579602135,-122.607017814149
46.947432,-122.60861399999999
46.946865602924795,-122.60739779028
46.946851200000005,-122.6116188
46.946173142857106,-122.610596714286
46.94615983673471,-122.610572897959
46.94613322448979,-122.610525265306
46.9418276688179,-122.600860153816
46.938938595959605,-122.608292222222
46.962658027542496,-122.591206217181
46.9395569387755,-122.60822759183701
46.9386635918367,-122.60655855101999
46.9390356969697,-122.60848566666701
46.9382600448927,-122.60429423344
46.94138770000001,-122.6063902
46.930415,-122.5871207
46.930415,-122.5871207
46.930415,-122.5871207
46.94138770000001,-122.6063902
46.930415,-122.5871207
46.930415,-122.5871207
46.930415,-122.5871207
46.935437,-122.61883799999998
46.9279901867737,-122.579821842241
46.930415,-122.5871207
46.928749407952004,-122.58094347158199
46.930415,-122.5871207
46.930415,-122.5871207
46.929821999999994,-122.584149
46.930415,-122.5871207
46.930415,-122.5871207
46.930415,-122.5871207
46.9363091542317,-122.60058038561701
46.937034699167604,-122.600574175998
46.9369258674273,-122.600575107441
46.9375425806228,-122.600569829265
46.9331109917627,-122.60058525737699
46.932690652711294,-122.600594119057
46.936333238695205,-122.60082018165899
46.936466343617404,-122.60081904298599
46.938520000000004,-122.604153
46.937434379415905,-122.600810761725
46.937035064649,-122.600814177745
46.93482068686911,-122.61086181809999
46.9348236184467,-122.611527
46.932889,-122.61151299999999
46.9310568076923,-122.61151303846201
46.931695487179496,-122.61151343589701
46.934407062297296,-122.60209699027
46.93156951593579,-122.60083237223101
46.934411819669705,-122.603007825722
46.9344173201493,-122.60560406113599
46.934411563336106,-122.602954841565
46.94138770000001,-122.6063902
46.929166897959206,-122.595325857143
46.9293810767127,-122.60059894006001
46.92988624374411,-122.600591960723
46.933977,-122.60068799999999
46.9294266969697,-122.595562464646
46.9294914242424,-122.595561616162
46.94138770000001,-122.6063902
46.933977,-122.60068799999999
46.933977,-122.60068799999999
46.9575079183673,-122.581930877551
46.9109111121303,-122.599218693182
46.9114322092737,-122.59862613523701
46.91225107621321,-122.597694972752
46.9123999611113,-122.597525670482
46.9136158544458,-122.596143035276
46.9147761459377,-122.594811629507
46.911311225511795,-122.598453467897
46.9095084380534,-122.600189057877
46.909466719026696,-122.60021002893801
46.9098326960017,-122.600004298114
46.9101592314011,-122.59974055764201
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
46.929821999999994,-122.584149
